Favorite_Count,Favorited,Hashtags,Replied,Retweet_Count,Retweeted,Screen_Name,Tweet_Coordinates,Tweet_Created_At,Tweet_Place,Tweet_Text,Tweet_URL,User_Location,User_Name,index,lat,long,keyword
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'presidentsanders', 'indices': [28, 45]}, {'text': 'BernieSanders2020', 'indices': [46, 64]}, {'text': 'Bernie2020', 'indices': [65, 76]}, {'text': 'BernieBeatsTrump', 'indices': [77, 94]}, {'text': 'ImpeachmentHearings', 'indices': [95, 115]}]",None,0,False,Belgiumfbernie,None,2019-11-19 13:29:14,None,#FeelTheBern #BernieSanders #presidentsanders #BernieSanders2020 #Bernie2020 #BernieBeatsTrump #ImpeachmentHearings  https://t.co/1iB1OFYQO8,"[{'url': 'https://t.co/1iB1OFYQO8', 'expanded_url': 'https://www.thenation.com/podcast/bernie-sanders-election-2020/', 'display_url': 'thenation.com/podcast/bernie…', 'indices': [117, 140]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'presidentsanders', 'indices': [28, 45]}, {'text': 'BernieSanders2020', 'indices': [46, 64]}, {'text': 'Bernie2020', 'indices': [65, 76]}, {'text': 'BernieBeatsTrump', 'indices': [77, 94]}, {'text': 'ImpeachmentHearings', 'indices': [95, 115]}]",None,0,False,Belgiumfbernie,None,2019-11-19 13:28:21,None,#FeelTheBern #BernieSanders #presidentsanders #BernieSanders2020 #Bernie2020 #BernieBeatsTrump #ImpeachmentHearings  https://t.co/RCJ2exJoeZ,"[{'url': 'https://t.co/RCJ2exJoeZ', 'expanded_url': 'http://nymag.com/intelligencer/2019/11/could-bernie-sanders-win-this-thing-after-all.html', 'display_url': 'nymag.com/intelligencer/…', 'indices': [117, 140]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'presidentsanders', 'indices': [28, 45]}, {'text': 'BernieSanders2020', 'indices': [46, 64]}, {'text': 'Bernie2020', 'indices': [65, 76]}, {'text': 'BernieBeatsTrump', 'indices': [77, 94]}, {'text': 'ImpeachmentHearings', 'indices': [95, 115]}]",None,0,False,Belgiumfbernie,None,2019-11-19 13:19:36,None,#FeelTheBern #BernieSanders #presidentsanders #BernieSanders2020 #Bernie2020 #BernieBeatsTrump #ImpeachmentHearings https://t.co/peYCn4ldI4,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'presidentsanders', 'indices': [28, 45]}, {'text': 'BernieSanders2020', 'indices': [46, 64]}, {'text': 'Bernie2020', 'indices': [65, 76]}, {'text': 'BernieBeatsTrump', 'indices': [77, 94]}, {'text': 'ImpeachmentHearings', 'indices': [95, 115]}]",None,0,False,Belgiumfbernie,None,2019-11-19 13:15:19,None,#FeelTheBern #BernieSanders #presidentsanders #BernieSanders2020 #Bernie2020 #BernieBeatsTrump #ImpeachmentHearings https://t.co/YdaciYnpv3,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'presidentsanders', 'indices': [28, 45]}, {'text': 'BernieSanders2020', 'indices': [46, 64]}, {'text': 'Bernie2020', 'indices': [65, 76]}, {'text': 'BernieBeatsTrump', 'indices': [77, 94]}, {'text': 'ImpeachmentHearings', 'indices': [95, 115]}]",None,0,False,Belgiumfbernie,None,2019-11-19 13:09:47,None,#FeelTheBern #BernieSanders #presidentsanders #BernieSanders2020 #Bernie2020 #BernieBeatsTrump #ImpeachmentHearings https://t.co/2MaktslbIc,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'presidentsanders', 'indices': [28, 45]}, {'text': 'BernieSanders2020', 'indices': [46, 64]}, {'text': 'Bernie2020', 'indices': [65, 76]}, {'text': 'BernieBeatsTrump', 'indices': [77, 94]}, {'text': 'ImpeachmentHearings', 'indices': [95, 115]}]",None,0,False,Belgiumfbernie,None,2019-11-19 12:52:33,None,#FeelTheBern #BernieSanders #presidentsanders #BernieSanders2020 #Bernie2020 #BernieBeatsTrump #ImpeachmentHearings https://t.co/OGU0kVNHe4,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'bernie', 'indices': [13, 20]}, {'text': 'BernieSanders', 'indices': [21, 35]}, {'text': 'BernieSanders2020', 'indices': [36, 54]}, {'text': 'BernieOrBust', 'indices': [55, 68]}, {'text': 'BernieBeatsTrump', 'indices': [69, 86]}, {'text': 'BernieOnly', 'indices': [87, 98]}]",None,0,False,Belgiumfbernie,None,2019-11-19 05:58:10,None,#FeelTheBern #bernie #BernieSanders #BernieSanders2020 #BernieOrBust #BernieBeatsTrump #BernieOnly https://t.co/eKcqb8xIa6,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'unfollowtrump', 'indices': [13, 27]}]",None,0,False,Belgiumfbernie,None,2019-11-23 14:33:38,None,#FeelTheBern #unfollowtrump https://t.co/w3LDJEUF0D,"[{'url': 'https://t.co/w3LDJEUF0D', 'expanded_url': 'https://twitter.com/evacide/status/1198359964697296897', 'display_url': 'twitter.com/evacide/status…', 'indices': [28, 51]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [17, 29]}]",1198328568838840322,0,False,Belgiumfbernie,None,2019-11-23 14:28:37,None,@realDonaldTrump #FeelTheBern,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [14, 26]}]",1197963577438674949,0,False,Belgiumfbernie,None,2019-11-23 11:10:14,None,@ArianaGrande #FeelTheBern,[],Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,1,False,Belgiumfbernie,None,2019-11-24 06:54:11,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/13eDPKyl3R,"[{'url': 'https://t.co/13eDPKyl3R', 'expanded_url': 'https://twitter.com/nowthisnews/status/1198610471944892418', 'display_url': 'twitter.com/nowthisnews/st…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,1,False,Belgiumfbernie,None,2019-11-24 06:53:53,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/aOCoR5qMy9,"[{'url': 'https://t.co/aOCoR5qMy9', 'expanded_url': 'https://twitter.com/proviewsusa/status/1198483603002400768', 'display_url': 'twitter.com/proviewsusa/st…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
4,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,2,False,Belgiumfbernie,None,2019-11-24 06:51:20,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/DTh51pG3PJ,"[{'url': 'https://t.co/DTh51pG3PJ', 'expanded_url': 'https://twitter.com/cinemaandlife/status/1198490428858699776', 'display_url': 'twitter.com/cinemaandlife/…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:49:37,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/pEKhyPPWlv,"[{'url': 'https://t.co/pEKhyPPWlv', 'expanded_url': 'https://twitter.com/bwestbrookaz8/status/1198353947674566656', 'display_url': 'twitter.com/bwestbrookaz8/…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:49:07,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/panqJyUl9I,"[{'url': 'https://t.co/panqJyUl9I', 'expanded_url': 'https://twitter.com/janekim/status/1198483351155298304', 'display_url': 'twitter.com/janekim/status…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:44:44,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/JHFtIR00JX,"[{'url': 'https://t.co/JHFtIR00JX', 'expanded_url': 'https://twitter.com/abshirdsm/status/1198404156681342976', 'display_url': 'twitter.com/abshirdsm/stat…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
1,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:40:11,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/GRi14IL6sz,"[{'url': 'https://t.co/GRi14IL6sz', 'expanded_url': 'https://twitter.com/berniebrostar/status/1198358018133561348', 'display_url': 'twitter.com/berniebrostar/…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:12:56,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/VliN7Sirkw,"[{'url': 'https://t.co/VliN7Sirkw', 'expanded_url': 'https://twitter.com/LovesTheBern/status/1198269034317238272', 'display_url': 'twitter.com/LovesTheBern/s…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:12:48,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/uuUawk9wh4,"[{'url': 'https://t.co/uuUawk9wh4', 'expanded_url': 'https://twitter.com/nowandben/status/1198307915146440709', 'display_url': 'twitter.com/nowandben/stat…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:11:59,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/CMsuokjsQj,"[{'url': 'https://t.co/CMsuokjsQj', 'expanded_url': 'https://twitter.com/kingmfingmike/status/1198564141163790336', 'display_url': 'twitter.com/kingmfingmike/…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:11:43,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/lfWKZHIQk2,"[{'url': 'https://t.co/lfWKZHIQk2', 'expanded_url': 'https://twitter.com/lovesthebern/status/1198467443309477888', 'display_url': 'twitter.com/lovesthebern/s…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:10:49,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/K0w6pBBhYx,"[{'url': 'https://t.co/K0w6pBBhYx', 'expanded_url': 'https://twitter.com/michaelsayman/status/1198352164382334976', 'display_url': 'twitter.com/michaelsayman/…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:10:10,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/1BlnUqbhTw,"[{'url': 'https://t.co/1BlnUqbhTw', 'expanded_url': 'https://twitter.com/kenklippenstein/status/1198420081677684737', 'display_url': 'twitter.com/kenklippenstei…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
7,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,7,False,Belgiumfbernie,None,2019-11-24 06:08:12,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/dpJzABIXrj,"[{'url': 'https://t.co/dpJzABIXrj', 'expanded_url': 'https://twitter.com/bobsmith4152/status/1198336769717989376', 'display_url': 'twitter.com/bobsmith4152/s…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:07:56,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/844D6b2pRP,"[{'url': 'https://t.co/844D6b2pRP', 'expanded_url': 'https://twitter.com/sinow/status/1198323039068401666', 'display_url': 'twitter.com/sinow/status/1…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:07:42,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/6d6u25vPYR,"[{'url': 'https://t.co/6d6u25vPYR', 'expanded_url': 'https://twitter.com/sarahljaffe/status/1198403169673523201', 'display_url': 'twitter.com/sarahljaffe/st…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
0,False,"[{'text': 'FeelTheBern', 'indices': [0, 12]}, {'text': 'BernieSanders', 'indices': [13, 27]}, {'text': 'BernieBeatsTrump', 'indices': [28, 45]}, {'text': 'BernieOrBust', 'indices': [46, 59]}, {'text': 'BernieSanders2020', 'indices': [60, 78]}, {'text': 'PresidentSanders', 'indices': [79, 96]}]",None,0,False,Belgiumfbernie,None,2019-11-24 06:07:20,None,#FeelTheBern #BernieSanders #BernieBeatsTrump #BernieOrBust #BernieSanders2020 #PresidentSanders https://t.co/tVDwugZlnu,"[{'url': 'https://t.co/tVDwugZlnu', 'expanded_url': 'https://twitter.com/GideonResnick/status/1198458822123065345', 'display_url': 'twitter.com/GideonResnick/…', 'indices': [97, 120]}]",Belgium,BelgiumForBernie🧇🍟🍫🍻,45,50.6402809,4.6667145,#feelthebern
1,False,"[{'text': 'OffGrid', 'indices': [86, 94]}]",None,1,False,nursevictoria11,None,2019-11-19 13:25:44,"Place(_api=<tweepy.api.API object at 0x1055c5f28>, id='5c62ffb0f0f3479d', url='https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json', place_type='city', name='Phoenix', full_name='Phoenix, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1055c5f28>, type='Polygon', coordinates=[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]), attributes={})",I have Grandchildren! I want my grandchildren to have Grandchildren! I raised my kids #OffGrid it's time everybody… https://t.co/qOShol7IaM,"[{'url': 'https://t.co/qOShol7IaM', 'expanded_url': 'https://twitter.com/i/web/status/1196902403343175680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","Phoenix, AZ",victoria coursey,52,33.4484367,-112.0741417,#feelthebern
5,False,"[{'text': 'MedicareForAll', 'indices': [62, 77]}, {'text': 'Bernie2020', 'indices': [106, 117]}, {'text': 'FeelTheBern', 'indices': [119, 131]}]",1196899244143190016,0,False,OlyStuart,None,2019-11-19 13:23:23,None,"@RepJayapal And there's only one candidate truly fighting for #MedicareForAll, with no caveats or delays: #Bernie2020.
#FeelTheBern",[],"Olympia, WA",stu,54,47.0451022,-122.8950075,#feelthebern
7,False,"[{'text': 'FeelTheBern', 'indices': [87, 99]}]",1196771054125035520,0,False,frenchsilkpi,None,2019-11-19 07:45:21,None,"@falafeldiaper1 @cascamike @meetzow @BernieSanders It's donations, not donors, genius. #FeelTheBern  :)",[],"Olympia, WA",Korra,54,47.0451022,-122.8950075,#feelthebern
3,False,"[{'text': 'NotMeUs', 'indices': [20, 28]}]",None,1,False,OlyStuart,None,2019-11-19 07:30:39,None,"This reminds me why #NotMeUs is so important.  You think one person can stop the Military Industrial Complex, the m… https://t.co/elVZCTKDgT","[{'url': 'https://t.co/elVZCTKDgT', 'expanded_url': 'https://twitter.com/i/web/status/1196813042928906240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Olympia, WA",stu,54,47.0451022,-122.8950075,#feelthebern
0,False,"[{'text': 'WithTheseHands', 'indices': [36, 51]}, {'text': 'FeelTheBern', 'indices': [55, 67]}]",None,0,False,shansen614,None,2019-11-20 11:15:44,None,Sister @ninaturner bringing the 🔥🔥🔥 #WithTheseHands ✋🤚 #FeelTheBern https://t.co/QQrod6AF3O,"[{'url': 'https://t.co/QQrod6AF3O', 'expanded_url': 'https://twitter.com/ThiaBallerina/status/1197211747540586496', 'display_url': 'twitter.com/ThiaBallerina/…', 'indices': [68, 91]}]","Olympia, WA",SandersSister🔥,54,47.0451022,-122.8950075,#feelthebern
1,False,"[{'text': 'BernieSanders2020', 'indices': [49, 67]}, {'text': 'FeelTheBern', 'indices': [68, 80]}, {'text': 'BernieForPresident', 'indices': [81, 100]}]",1196866480501141506,0,False,zaph77,None,2019-11-19 13:17:13,None,"@BernieSanders I just donated to Bernie Sanders!
#BernieSanders2020
#FeelTheBern
#BernieForPresident",[],"Sacramento, CA",Laurence Paul,57,38.5815719,-121.4943996,#feelthebern
4,False,"[{'text': 'JimiHendrix', 'indices': [72, 84]}, {'text': 'FeelTheBern', 'indices': [87, 99]}]",1196895647921770498,0,False,julynewmoon,None,2019-11-19 13:11:55,None,"@SavageJoyMarie1 Naw, you got it, quit worrying!
""Are You Experienced?"" #JimiHendrix 

#FeelTheBern",[],"Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
7,False,"[{'text': 'BernieSanders', 'indices': [41, 55]}]",1196764306639073280,1,False,julynewmoon,None,2019-11-19 06:50:29,None,"@ttagaris @BernieSanders I've donated to #BernieSanders since 2015, I am donating for those that can't, because the… https://t.co/GgM3v64v7G","[{'url': 'https://t.co/GgM3v64v7G', 'expanded_url': 'https://twitter.com/i/web/status/1196802932261437440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
4,False,"[{'text': 'Bernie2020', 'indices': [25, 36]}, {'text': 'FeelTheBern', 'indices': [85, 97]}]",None,1,False,julynewmoon,None,2019-11-19 05:52:59,None,"Gotta Love that Bernie!

#Bernie2020 = 
Putting people in the HOT SEAT for Decades!

#FeelTheBern https://t.co/yU8Jujt34X","[{'url': 'https://t.co/yU8Jujt34X', 'expanded_url': 'https://twitter.com/CANCEL_SAM/status/1196785277026652160', 'display_url': 'twitter.com/CANCEL_SAM/sta…', 'indices': [98, 121]}]","Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
3,False,[],1198703377796026368,1,False,julynewmoon,None,2019-11-24 13:27:56,None,"@Temo1270 @Jlo_Too Could you imagine if Bernie won the presidency &amp; 
named Tulsi - Sec Of State?
Hillary Clinton's… https://t.co/DscvdsOxp4","[{'url': 'https://t.co/DscvdsOxp4', 'expanded_url': 'https://twitter.com/i/web/status/1198714893396000769', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]","Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
1,False,[],1198692836297912320,0,False,julynewmoon,None,2019-11-24 12:20:56,None,"@Jscott1145 @BernieSanders That is what my husband said, &amp; he cant Dance At All!
Tho he can play a mean guitar!… https://t.co/LQPRGgYMoT","[{'url': 'https://t.co/LQPRGgYMoT', 'expanded_url': 'https://twitter.com/i/web/status/1198698032902086661', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
1,False,"[{'text': 'FenceRider', 'indices': [69, 80]}, {'text': 'ShitOrGetOffThePot', 'indices': [82, 101]}]",1198684273902903296,0,False,julynewmoon,None,2019-11-24 11:44:58,None,"@jvgraz There's a certain confliction when showing yourself to be 
a #FenceRider

#ShitOrGetOffThePot comes to mind… https://t.co/dSmKsYNjK0","[{'url': 'https://t.co/dSmKsYNjK0', 'expanded_url': 'https://twitter.com/i/web/status/1198688982479122433', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
4,False,"[{'text': 'FeelTheBern', 'indices': [88, 100]}]",1198682478594187265,0,False,julynewmoon,None,2019-11-24 11:23:14,None,"@philosophrob Kalamity Harris Got Money from Bloomberg?
Well, good thing she imploded.

#FeelTheBern",[],"Purgatoire River Colorado, USA",Rocks~1968 All Over Again #BernieOrBust,60,37.9980141,-103.2545545,#feelthebern
