Screen_Name,User_Name,Tweet_Text,Hashtags,Tweet_Created_At,Favorite_Count,Retweet_Count,Tweet_URL,lat,long,keyword
suecorman,Suec 🇺🇸🌎,#Bernie made this his goal before anyone else. #Amazon alone could pay Medicare For All who want it and take pride… https://t.co/ebxNsl3vFV,"[{'text': 'Bernie', 'indices': [0, 7]}, {'text': 'Amazon', 'indices': [47, 54]}]",2019-11-18 15:49:54,1,0,"[{'url': 'https://t.co/ebxNsl3vFV', 'expanded_url': 'https://twitter.com/i/web/status/1196576292923170817', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",39.7837304,-100.4458825,#bernie
suecorman,Suec 🇺🇸🌎,"@Strandjunker @realDonaldTrump Trump sold us to Saudi Arabia for money. Americans were sent to defend corrupt,murde… https://t.co/CwWDJWDFpJ",[],2019-11-21 12:15:30,0,0,"[{'url': 'https://t.co/CwWDJWDFpJ', 'expanded_url': 'https://twitter.com/i/web/status/1197609500347445248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#bernie
JFKeegan1984,John F Keegan,@AnitaPage2 @PeteButtigieg That mischaracterizes the story. The primary focus is that in #MayorPete’s 277-page book… https://t.co/R13GS3rfkF,"[{'text': 'MayorPete', 'indices': [89, 99]}]",2019-11-18 15:44:38,1,0,"[{'url': 'https://t.co/R13GS3rfkF', 'expanded_url': 'https://twitter.com/i/web/status/1196574968450076673', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.72816,-74.07764,#bernie
JFKeegan1984,John F Keegan,"@tracygavCLE @PeteButtigieg Biggest difference between #Bernie &amp; #MayorPete: Bernie talks nonstop, with obsessive f… https://t.co/DnUCb0YduE","[{'text': 'Bernie', 'indices': [55, 62]}, {'text': 'MayorPete', 'indices': [69, 79]}]",2019-11-18 15:30:08,4,0,"[{'url': 'https://t.co/DnUCb0YduE', 'expanded_url': 'https://twitter.com/i/web/status/1196571321192370176', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",40.72816,-74.07764,#bernie
JFKeegan1984,John F Keegan,@onereality7 @PizzaCatthew @PeteButtigieg A vote for @PeteButtigieg is an acknowledgment that incremental domestic… https://t.co/PoIREp8aA9,[],2019-11-20 14:53:23,1,0,"[{'url': 'https://t.co/PoIREp8aA9', 'expanded_url': 'https://twitter.com/i/web/status/1197286845970894848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",40.72816,-74.07764,#bernie
woot66,Fueling The Bern,Troops for #Bernie. https://t.co/ZjGuZRdRoH,"[{'text': 'Bernie', 'indices': [11, 18]}]",2019-11-18 15:29:17,1,1,"[{'url': 'https://t.co/ZjGuZRdRoH', 'expanded_url': 'https://twitter.com/frankluntz/status/1196533734926770176', 'display_url': 'twitter.com/frankluntz/sta…', 'indices': [20, 43]}]",39.76,-98.5,#bernie
Justatittle11,wheel,@inittowinit007 @realDonaldTrump Oh my my.I couldn’t have said it anybetter @TuckerCarlson #Scandal… https://t.co/rRXJiL76iQ,"[{'text': 'Scandal', 'indices': [91, 99]}]",2019-11-18 15:23:14,0,0,"[{'url': 'https://t.co/rRXJiL76iQ', 'expanded_url': 'https://twitter.com/i/web/status/1196569581331996672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",43.9792797,-120.737257,#bernie
euroclyde,Clyde,Addressing #guns requires systemic change. It has become a wedge issue to keep voters divided &amp; keep power distribu… https://t.co/HHORh84lwq,"[{'text': 'guns', 'indices': [11, 16]}]",2019-11-18 15:13:58,0,0,"[{'url': 'https://t.co/HHORh84lwq', 'expanded_url': 'https://twitter.com/i/web/status/1196567251874279425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",37.6736598,-121.7549532,#bernie
euroclyde,Clyde,"@50linesonly @TheDemocrats This is a major difference btwn #Bernie &amp; #Warren. EW defends ppl like Manchin, &amp; theref… https://t.co/gjSs8L27eS","[{'text': 'Bernie', 'indices': [59, 66]}, {'text': 'Warren', 'indices': [73, 80]}]",2019-11-19 15:24:28,0,0,"[{'url': 'https://t.co/gjSs8L27eS', 'expanded_url': 'https://twitter.com/i/web/status/1196932283556450304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [125, 148]}]",37.6736598,-121.7549532,#bernie
PaulDeCristofo4,Quis custodiet ipsos custodes?,🤔 or perhaps Warren has always been milquetoast and people are just catching on now that she’s in the spotlight.… https://t.co/cmgvk0bUHr,[],2019-11-18 15:03:52,18,6,"[{'url': 'https://t.co/cmgvk0bUHr', 'expanded_url': 'https://twitter.com/i/web/status/1196564708419088386', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",42.3788774,-72.032366,#bernie
DudeCannabis,Dude,All @BernieSanders voters should not budge. Don't let the @DNC rig another election like they did with… https://t.co/I7fD7qq03r,[],2019-11-21 12:17:07,0,0,"[{'url': 'https://t.co/I7fD7qq03r', 'expanded_url': 'https://twitter.com/i/web/status/1197609909753450496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",42.3788774,-72.032366,#bernie
ryanmauro,Ryan Mauro,"Another divide opens up between #BernieSanders &amp; #ElizabethWarren:

#Warren is open to (but not necessarily support… https://t.co/ON8aqVt7k0","[{'text': 'BernieSanders', 'indices': [32, 46]}, {'text': 'ElizabethWarren', 'indices': [53, 69]}, {'text': 'Warren', 'indices': [72, 79]}]",2019-11-18 14:45:59,8,2,"[{'url': 'https://t.co/ON8aqVt7k0', 'expanded_url': 'https://twitter.com/i/web/status/1196560210942402560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",40.0757384,-74.4041622,#bernie
Nofx52121,John Smith,"https://t.co/1MCVvmfNWR

#MedicareForAll 
#Medicare4All 
#Bernie
#Sanders 
#BernieSanders 
#Sanders2020 
#BernieBlackout","[{'text': 'MedicareForAll', 'indices': [25, 40]}, {'text': 'Medicare4All', 'indices': [42, 55]}, {'text': 'Bernie', 'indices': [57, 64]}, {'text': 'Sanders', 'indices': [65, 73]}, {'text': 'BernieSanders', 'indices': [75, 89]}, {'text': 'Sanders2020', 'indices': [91, 103]}, {'text': 'BernieBlackout', 'indices': [105, 120]}]",2019-11-18 11:33:23,0,0,"[{'url': 'https://t.co/1MCVvmfNWR', 'expanded_url': 'https://askepticalhuman.com/politics/2019/11/12/debunking-medicare-for-all-myths-americans-like-private-insurance', 'display_url': 'askepticalhuman.com/politics/2019/…', 'indices': [0, 23]}]",40.0757384,-74.4041622,#bernie
JohnnyCarcinogn,Johnny Carcinogen,"@Mitumba10 Don't need to change any law - actually.
The Schedule is set by an administrative agency
It only takes a… https://t.co/IEcQbPqK7R",[],2019-11-18 14:34:52,0,0,"[{'url': 'https://t.co/IEcQbPqK7R', 'expanded_url': 'https://twitter.com/i/web/status/1196557410598555648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",52.4403337,-1.8907287,#bernie
JohnnyCarcinogn,Johnny Carcinogen,"@badwebsites He doesn't GAF. Truth is, neither did Obama He could have de-scheduled on the way out the door.
Every… https://t.co/oHCqz3PJNR",[],2019-11-18 14:32:14,0,0,"[{'url': 'https://t.co/oHCqz3PJNR', 'expanded_url': 'https://twitter.com/i/web/status/1196556749442031616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",52.4403337,-1.8907287,#bernie
Eightplus,DOWM (Deplorable Old White Male) Jim,Barry comes out of hiding and notifies the Mess Media and DNC that #WooWoo and #Bernie are too far left and voila!… https://t.co/gzmMN5iVYJ,"[{'text': 'WooWoo', 'indices': [67, 74]}, {'text': 'Bernie', 'indices': [79, 86]}]",2019-11-18 14:32:21,0,0,"[{'url': 'https://t.co/gzmMN5iVYJ', 'expanded_url': 'https://twitter.com/i/web/status/1196556780085633024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",27.7567667,-81.4639835,#bernie
DeLouche111,Karen Camille,Max Blumenthal on how corporate media manufactures consent for war and r... https://t.co/8P2TFiBDyR via @YouTube… https://t.co/Y8HIz5xy47,[],2019-11-21 13:16:27,1,0,"[{'url': 'https://t.co/8P2TFiBDyR', 'expanded_url': 'https://youtu.be/oOV-RYnpQH4', 'display_url': 'youtu.be/oOV-RYnpQH4', 'indices': [76, 99]}, {'url': 'https://t.co/Y8HIz5xy47', 'expanded_url': 'https://twitter.com/i/web/status/1197624839923736587', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",27.7567667,-81.4639835,#bernie
Howdyhorde,DoodyDoodsky,"https://t.co/r2uLXoQMba
 #FeelTheBern #M4A #Medicareforall #Medicare4All #Singlepayer #Bernie #Bernie2020… https://t.co/3KVI62o3Un","[{'text': 'FeelTheBern', 'indices': [25, 37]}, {'text': 'M4A', 'indices': [38, 42]}, {'text': 'Medicareforall', 'indices': [43, 58]}, {'text': 'Medicare4All', 'indices': [59, 72]}, {'text': 'Singlepayer', 'indices': [73, 85]}, {'text': 'Bernie', 'indices': [86, 93]}, {'text': 'Bernie2020', 'indices': [94, 105]}]",2019-11-18 14:12:51,0,0,"[{'url': 'https://t.co/r2uLXoQMba', 'expanded_url': 'https://www.cnn.com/2019/11/18/opinions/democrats-wrong-to-criticize-medicare-for-all-sachs/index.html?utm_term=link&utm_medium=social&utm_source=fbCNN&utm_content=2019-11-18T20%3A32%3A02&fbclid=IwAR1mQI9vtzmZjYv823UCK_5X_aqhE8TVY-6LO975acO5t3v-4VDL9iqbp7M', 'display_url': 'cnn.com/2019/11/18/opi…', 'indices': [0, 23]}, {'url': 'https://t.co/3KVI62o3Un', 'expanded_url': 'https://twitter.com/i/web/status/1196551872569643015', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",40.7127281,-74.0060152,#bernie
BillPegs,Bill Peguillan,@DannyDeVito Let's pretend this picture was a graph! This would be the direction of our economy if #Bernie were to ever win the White House!,"[{'text': 'Bernie', 'indices': [99, 106]}]",2019-11-19 10:50:48,1,0,[],40.7127281,-74.0060152,#bernie
noreallyhowcome,Sexist Residue Woman,@cenkuygur Quit saying Warren is ‘slightly less progressive’ than #Bernie. They ain’t even in the same category! Sh… https://t.co/6OY6yCovHH,"[{'text': 'Bernie', 'indices': [66, 73]}]",2019-11-18 13:59:03,5,0,"[{'url': 'https://t.co/6OY6yCovHH', 'expanded_url': 'https://twitter.com/i/web/status/1196548399358562304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",43.2710293,-124.0864865,#bernie
noreallyhowcome,Sexist Residue Woman,@BernieSanders @SocialistOnMain #Bernie you mensch https://t.co/SBaWfVSGP4,"[{'text': 'Bernie', 'indices': [32, 39]}]",2019-11-22 15:26:00,56,14,[],43.2710293,-124.0864865,#bernie
noreallyhowcome,Sexist Residue Woman,@OrganizingPower I’d rather be #Bernie,"[{'text': 'Bernie', 'indices': [31, 38]}]",2019-11-22 15:14:01,0,0,[],43.2710293,-124.0864865,#bernie
markmarone,mark marone,"Uh-oh. 
Maybe the military’s rank and file aren’t really as RW as the propaganda insists.
They’re donating to… https://t.co/AzZ0JIf2Rv",[],2019-11-18 13:44:52,0,0,"[{'url': 'https://t.co/AzZ0JIf2Rv', 'expanded_url': 'https://twitter.com/i/web/status/1196544826851889154', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",40.7127281,-74.0060152,#bernie
RizviSalim,SalimRizvi,Believed in that since 2015...when MSDNC began brazey targeting #Bernie https://t.co/BP5MubVvjm,"[{'text': 'Bernie', 'indices': [64, 71]}]",2019-11-21 12:33:40,1,0,"[{'url': 'https://t.co/BP5MubVvjm', 'expanded_url': 'https://twitter.com/sabrina68/status/1197599270297202688', 'display_url': 'twitter.com/sabrina68/stat…', 'indices': [72, 95]}]",40.7127281,-74.0060152,#bernie
Rahnaseeta,🎃Tensai Badger🎃,Someone pulled up a bunch of Trump stuff on the laptop on display at Target. We fixed it - pulled up a bunch of #Bernie stuff instead.,"[{'text': 'Bernie', 'indices': [112, 119]}]",2019-11-18 13:44:19,2,0,[],42.0267703,-93.6170554,#bernie
TwyterG,Melissa,Love you to infinity and beyond !!! Happy B’day Daddy !!!!! #bdayboy #myfather #prouddaughter #toinfinityandbeyond… https://t.co/vVrW8x60bT,"[{'text': 'bdayboy', 'indices': [60, 68]}, {'text': 'myfather', 'indices': [69, 78]}, {'text': 'prouddaughter', 'indices': [79, 93]}, {'text': 'toinfinityandbeyond', 'indices': [94, 114]}]",2019-11-18 13:42:57,0,0,"[{'url': 'https://t.co/vVrW8x60bT', 'expanded_url': 'https://twitter.com/i/web/status/1196544346608111616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",-12.0621065,-77.0365256,#bernie
larson_hurd,#InGodWeTrust Patriot,"@seanhannity #Bernie needs to comb his hair. Quick, we need a balloon!","[{'text': 'Bernie', 'indices': [13, 20]}]",2019-11-18 13:40:23,0,0,[],41.5051613,-81.6934446,#bernie
MdoubleMcrafts,Monica #Bernie2020 #BernieSquad,"76 days until #Iowa! What are you doing today to help make sure #Bernie gets elected? #NotMeUs 

Get involved 👇
📞ma… https://t.co/P319j6GuEI","[{'text': 'Iowa', 'indices': [14, 19]}, {'text': 'Bernie', 'indices': [64, 71]}, {'text': 'NotMeUs', 'indices': [86, 94]}]",2019-11-18 12:46:01,6,4,"[{'url': 'https://t.co/P319j6GuEI', 'expanded_url': 'https://twitter.com/i/web/status/1196530019087945728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",32.7174209,-117.1627714,#bernie
God_of_Booty,Wally,Yet another reason @BernieSanders has my vote. #Bernie is the only candidate who can take on Trump and win. Biden i… https://t.co/DfZpfqiSCZ,"[{'text': 'Bernie', 'indices': [47, 54]}]",2019-11-18 12:21:46,3,1,"[{'url': 'https://t.co/DfZpfqiSCZ', 'expanded_url': 'https://twitter.com/i/web/status/1196523914920415233', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",43.4849133,-71.6553992,#bernie
thegregcarr,Gregory L. Carr,Keep it up #Bernie #NotMeUs #Vegan https://t.co/89ul4u218K,"[{'text': 'Bernie', 'indices': [11, 18]}, {'text': 'NotMeUs', 'indices': [19, 27]}, {'text': 'Vegan', 'indices': [28, 34]}]",2019-11-18 12:09:18,1,0,"[{'url': 'https://t.co/89ul4u218K', 'expanded_url': 'https://twitter.com/benkesslen/status/1194696893688930306', 'display_url': 'twitter.com/benkesslen/sta…', 'indices': [35, 58]}]",40.8504855,-73.8404036,#bernie
CynBxNY,VeganrellaⓋ,#NinaTurner at 23:00 Omg. #I❤️Her #Bernie Rallies at Morehouse College #HBCU https://t.co/MWIwDUYgTV via @YouTube,"[{'text': 'NinaTurner', 'indices': [0, 11]}, {'text': 'I', 'indices': [26, 28]}, {'text': 'Bernie', 'indices': [34, 41]}, {'text': 'HBCU', 'indices': [71, 76]}]",2019-11-22 13:22:12,0,0,"[{'url': 'https://t.co/MWIwDUYgTV', 'expanded_url': 'https://youtu.be/zJcG6_lAvHk', 'display_url': 'youtu.be/zJcG6_lAvHk', 'indices': [77, 100]}]",40.8504855,-73.8404036,#bernie
Greg_Palast,Greg Palast,#AskGregAQuestion: Is it possible for #Georgia to vote Blue? How can #Bernie voters avoid a repeat of 2016? And a s… https://t.co/HyF9fP9GQO,"[{'text': 'AskGregAQuestion', 'indices': [0, 17]}, {'text': 'Georgia', 'indices': [38, 46]}, {'text': 'Bernie', 'indices': [69, 76]}]",2019-11-18 11:25:03,18,10,"[{'url': 'https://t.co/HyF9fP9GQO', 'expanded_url': 'https://twitter.com/i/web/status/1196509640823070720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",34.0143928,-117.898451,#bernie
myfairobserver,Fair Observer,The future of the Democratic Party in the US may hang on whether it decides to love or hate the billionaires who ha… https://t.co/uacqDQdc3l,[],2019-11-18 11:00:00,0,0,"[{'url': 'https://t.co/uacqDQdc3l', 'expanded_url': 'https://twitter.com/i/web/status/1196503337274892290', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",37.3893889,-122.0832101,#bernie
myfairobserver,Fair Observer,The future of the Democratic Party in the US may hang on whether it decides to love or hate the billionaires who ha… https://t.co/QQGbyRLitF,[],2019-11-21 13:00:00,0,0,"[{'url': 'https://t.co/QQGbyRLitF', 'expanded_url': 'https://twitter.com/i/web/status/1197620701726797824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",37.3893889,-122.0832101,#bernie
TertiusIII,Austere Tertius #Covfefe,"@BernieSanders No #Bernie, not a chance. You’re a millionaire, why do you need my help?","[{'text': 'Bernie', 'indices': [18, 25]}]",2019-11-18 10:59:45,0,0,[],29.33333,-110.66667,#bernie
lewi3000,Lewis,"NBC News is amazing. Bernie is consistently in the top place in polls, but they discuss everyone but Bernie and pus… https://t.co/MR4OwwToL7",[],2019-11-18 10:39:23,0,0,"[{'url': 'https://t.co/MR4OwwToL7', 'expanded_url': 'https://twitter.com/i/web/status/1196498150418264064', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",51.4538022,-2.5972985,#bernie
twit2wit,tert wit,#oktrumper #AntibioticResistance #HoweverInMyDefense #MondayMorning #StevenUniverseFuture #Republicans #Democrats… https://t.co/Lm7rPw7CoF,"[{'text': 'oktrumper', 'indices': [0, 10]}, {'text': 'AntibioticResistance', 'indices': [11, 32]}, {'text': 'HoweverInMyDefense', 'indices': [33, 52]}, {'text': 'MondayMorning', 'indices': [53, 67]}, {'text': 'StevenUniverseFuture', 'indices': [68, 89]}, {'text': 'Republicans', 'indices': [90, 102]}, {'text': 'Democrats', 'indices': [103, 113]}]",2019-11-18 10:28:46,0,0,"[{'url': 'https://t.co/Lm7rPw7CoF', 'expanded_url': 'https://twitter.com/i/web/status/1196495478772289536', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",34.4426202,-119.8034794,#bernie
MonzterofHope,Monzter,"@GeminiWahhaj @Heather19854282 ""We have nothing to fear, but fear itself"". We have to counter this manufactured tal… https://t.co/FNnPI5Eog9",[],2019-11-18 10:17:36,3,1,"[{'url': 'https://t.co/FNnPI5Eog9', 'expanded_url': 'https://twitter.com/i/web/status/1196492667888242695', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",49.3799438,-121.4413515,#bernie
MonzterofHope,Monzter,@ttagaris @Spitfire_2600 @BernieSanders #Bernie is the first politician I ever donated to back in 2015. I feel like… https://t.co/vj3mLStVYc,"[{'text': 'Bernie', 'indices': [40, 47]}]",2019-11-19 13:36:53,8,1,"[{'url': 'https://t.co/vj3mLStVYc', 'expanded_url': 'https://twitter.com/i/web/status/1196905208284102656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",49.3799438,-121.4413515,#bernie
MonzterofHope,Monzter,@Look_See_Think @usmousie Less time for #Bernie to get his message out. Drown him out with centrist talking points. #BernieBlackout,"[{'text': 'Bernie', 'indices': [40, 47]}, {'text': 'BernieBlackout', 'indices': [116, 131]}]",2019-11-21 15:13:00,1,0,[],49.3799438,-121.4413515,#bernie
MonzterofHope,Monzter,@Sisterray63 @truthglow @spacecowboy_cr @BernieSanders @SenSanders @janeosanders @kavn @PositivelyJoan… https://t.co/rTlgcIiS7L,[],2019-11-21 14:59:27,6,2,"[{'url': 'https://t.co/rTlgcIiS7L', 'expanded_url': 'https://twitter.com/i/web/status/1197650759816548353', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",49.3799438,-121.4413515,#bernie
LadyRedWave,🇺🇸🔥Lady De’Plorable🔥🇺🇸,Same barber as #Bernie? https://t.co/H9cnf5XLHf,"[{'text': 'Bernie', 'indices': [15, 22]}]",2019-11-18 10:14:33,34,16,[],39.7837304,-100.4458825,#bernie
silent_crusade1,Cosmic_Indian 🇮🇳,@Imamofpeace Like father - like son! Degenerates all of them. But #Democrats have no problem sermonizing others abo… https://t.co/axdY3NfQsk,"[{'text': 'Democrats', 'indices': [66, 76]}]",2019-11-20 15:00:50,3,0,"[{'url': 'https://t.co/axdY3NfQsk', 'expanded_url': 'https://twitter.com/i/web/status/1197288719990116352', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#bernie
wmichaelsw,William Michaels,"These #MSM debates are a farce. In the next debate #Bernie should just state that the ""moderators"" really represent… https://t.co/OAqzqRkYLl","[{'text': 'MSM', 'indices': [6, 10]}, {'text': 'Bernie', 'indices': [51, 58]}]",2019-11-21 12:25:47,3,0,"[{'url': 'https://t.co/OAqzqRkYLl', 'expanded_url': 'https://twitter.com/i/web/status/1197612090682486785', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.7837304,-100.4458825,#bernie
Heeeellllooooo,🇺🇸🇮🇱PhDs4Trump2020🇮🇱🇺🇸❌,"@Dougie_DAWG_ @BernieSanders Ummmm! How #Bernie?

What did you receive for dropping out of the last election '16 fo… https://t.co/7tBHqvxfqI","[{'text': 'Bernie', 'indices': [40, 47]}]",2019-11-18 10:13:05,0,0,"[{'url': 'https://t.co/7tBHqvxfqI', 'expanded_url': 'https://twitter.com/i/web/status/1196491533194792960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",31.8160381,-99.5120986,#bernie
IlluminatAlive,Illuminatus,"Dies! Supportet #Bernie ! #Bernie2020 

Fck Trump! https://t.co/y6KTy55eY1","[{'text': 'Bernie', 'indices': [16, 23]}, {'text': 'Bernie2020', 'indices': [26, 37]}]",2019-11-18 10:08:31,0,0,"[{'url': 'https://t.co/y6KTy55eY1', 'expanded_url': 'https://twitter.com/davideoks/status/1196134971435618305', 'display_url': 'twitter.com/davideoks/stat…', 'indices': [51, 74]}]",38.8056247,-78.3447236,#bernie
maleksalem91,malek salem🌹,#Bernie https://t.co/6XB6ToVQGQ,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:58:53,3,1,"[{'url': 'https://t.co/6XB6ToVQGQ', 'expanded_url': 'https://twitter.com/WaywardWinifred/status/1196940700102856704', 'display_url': 'twitter.com/WaywardWinifre…', 'indices': [8, 31]}]",48.36926,0.39827,#bernie
WaywardWinifred,Winifred,#Bernie https://t.co/AGEm0KUKwv,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:57:55,55,7,"[{'url': 'https://t.co/AGEm0KUKwv', 'expanded_url': 'https://twitter.com/nationalparke/status/1196936749492133889', 'display_url': 'twitter.com/nationalparke/…', 'indices': [8, 31]}]",46.8359606,7.6043783,#bernie
NeeNeinNyetNo,Matzo Man,#Bernie 😳 https://t.co/FDDOhCLgzE,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:56:05,1,0,"[{'url': 'https://t.co/FDDOhCLgzE', 'expanded_url': 'https://twitter.com/lodgepolepines/status/1196939421293002753', 'display_url': 'twitter.com/lodgepolepines…', 'indices': [10, 33]}]",28.5421097,-81.3790388,#bernie
Shkwid,Trent,"@joerogan Weed helps me be a better and more compassionate person.
I see the mental battle in my GFs head from dire… https://t.co/HTvatMRR1H",[],2019-11-19 15:55:02,0,0,"[{'url': 'https://t.co/HTvatMRR1H', 'expanded_url': 'https://twitter.com/i/web/status/1196939972449685504', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",-24.7761086,134.755,#bernie
duanepaulmurphy,Duane Paul Murphy☘️🍀,#Bernie https://t.co/pAXpcRZwLx,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:54:53,1,0,"[{'url': 'https://t.co/pAXpcRZwLx', 'expanded_url': 'https://twitter.com/lodgepolepines/status/1196939421293002753', 'display_url': 'twitter.com/lodgepolepines…', 'indices': [8, 31]}]",34.4241204,-118.5980748,#bernie
BradJChester,Brad,#Bernie https://t.co/opIx1IExov,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:52:26,5,0,"[{'url': 'https://t.co/opIx1IExov', 'expanded_url': 'https://twitter.com/the_vello/status/1196938974662709248', 'display_url': 'twitter.com/the_vello/stat…', 'indices': [8, 31]}]",41.9216734,-93.3122705,#bernie
theoaklandpanda,🌹 The Oakland Panda,@nationalparke #bernie,"[{'text': 'bernie', 'indices': [15, 22]}]",2019-11-19 15:51:45,6,0,[],19.698759,103.194342,#bernie
the_vello,Joe Calvello,#Bernie https://t.co/ZHLQXKS5SF,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:51:04,37,1,"[{'url': 'https://t.co/ZHLQXKS5SF', 'expanded_url': 'https://twitter.com/nationalparke/status/1196936749492133889', 'display_url': 'twitter.com/nationalparke/…', 'indices': [8, 31]}]",38.8948932,-77.0365529,#bernie
CraftBeerCynic,Craft Beer Cynic,Bernie would have won #StartAnArgumentIn4Words #Bernie #Bernie2020,"[{'text': 'StartAnArgumentIn4Words', 'indices': [22, 46]}, {'text': 'Bernie', 'indices': [47, 54]}, {'text': 'Bernie2020', 'indices': [55, 66]}]",2019-11-21 15:03:33,0,0,[],38.8948932,-77.0365529,#bernie
trutherbotnet,trutherbot 🎭,"But they are all honest little angels when it comes to Trump?

When are registered Democrats going to realize the… https://t.co/R5wes6jeRV",[],2019-11-19 15:50:24,1,0,"[{'url': 'https://t.co/R5wes6jeRV', 'expanded_url': 'https://twitter.com/i/web/status/1196938809381773313', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",10.6315456,-85.4373597,#bernie
Tallfish1,Tallfish🌹,@NBCNightlyNews @HarrySmith Wow - Lester Holt recognizes and stated  #Bernie as a top-tier candidate!,"[{'text': 'Bernie', 'indices': [69, 76]}]",2019-11-19 15:49:06,0,0,[],40.7720145,-73.9302673,#bernie
JCJ417,Julia,"@Rosebud702 If there is a will, there is a way. Other countries somehow manage to have figured it out &amp; their peopl… https://t.co/GbNxKx33iw",[],2019-11-19 15:47:19,1,0,"[{'url': 'https://t.co/GbNxKx33iw', 'expanded_url': 'https://twitter.com/i/web/status/1196938033179844608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",33.6874388,-80.4363743,#bernie
JCJ417,Julia,"@RadioGeisha I hear you. But, at this point, it isn't even irritating me. I just think it is a total waste of time… https://t.co/Xds9EVvZKt",[],2019-11-19 10:54:27,1,0,"[{'url': 'https://t.co/Xds9EVvZKt', 'expanded_url': 'https://twitter.com/i/web/status/1196864329884295169', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",33.6874388,-80.4363743,#bernie
thereal_politic,Brandon ✊🏾🗽⚖️,"✊🏾🌹Power to the people! ✊🏾🌹

#Bernie 
#Bernie2020
#NotMeUs
#BernieBeatsTrump https://t.co/CZF7HJlsKx","[{'text': 'Bernie', 'indices': [29, 36]}, {'text': 'Bernie2020', 'indices': [38, 49]}, {'text': 'NotMeUs', 'indices': [50, 58]}, {'text': 'BernieBeatsTrump', 'indices': [59, 76]}]",2019-11-19 15:44:44,9,4,[],32.7876012,-79.9402728,#bernie
thereal_politic,Brandon ✊🏾🗽⚖️,#SenatorSanders is going to win the youth vote hands down! Time and time again he gets endorsed by today’s major yo… https://t.co/vvTetZ4RBo,"[{'text': 'SenatorSanders', 'indices': [0, 15]}]",2019-11-20 14:13:01,0,0,"[{'url': 'https://t.co/vvTetZ4RBo', 'expanded_url': 'https://twitter.com/i/web/status/1197276686666088452', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",32.7876012,-79.9402728,#bernie
nationalparke,Georgia Parke,#Bernie,"[{'text': 'Bernie', 'indices': [0, 7]}]",2019-11-19 15:42:13,177,6,[],38.8936613,-76.9878833,#bernie
