Screen_Name,User_Name,Tweet_Text,Hashtags,Tweet_Created_At,Favorite_Count,Retweet_Count,Tweet_URL,lat,long,keyword
RedApplePol,redapplepolitics 🏛,"#Bloomberg &amp; #Trump Both ❤️Loved #stopandfrisk 
Now @MikeBloomberg says anything to make @TheDemocrats think he’s “changed” LOL🤣","[{'text': 'Bloomberg', 'indices': [0, 10]}, {'text': 'Trump', 'indices': [17, 23]}, {'text': 'stopandfrisk', 'indices': [37, 50]}]",2019-11-18 15:59:29,0,0,[],40.7127281,-74.0060152,#trump
DennisKoch10,Dennis Koch 🖖,"WSJ: Sondland emails show he briefed #Trump admin officials on Ukraine 
#USA https://t.co/d6nzkH9uVc","[{'text': 'Trump', 'indices': [37, 43]}, {'text': 'USA', 'indices': [72, 76]}]",2019-11-18 15:59:29,0,0,"[{'url': 'https://t.co/d6nzkH9uVc', 'expanded_url': 'https://www.axios.com/sondland-briefed-trump-officials-on-ukraine-wsj-17b0adb2-b151-4471-8d22-d3c646b7692c.html?utm_source=facebook&utm_medium=fbsocialshare&utm_campaign=organic', 'display_url': 'axios.com/sondland-brief…', 'indices': [77, 100]}]",53.535411,-113.507996,#trump
DennisKoch10,Dennis Koch 🖖,"I.R.S. Whistle-Blower Met With Senate Staff Members 
#USA #Trump 
The whistle-blower had filed a complaint accusing… https://t.co/iLmrc8XH6C","[{'text': 'USA', 'indices': [53, 57]}, {'text': 'Trump', 'indices': [58, 64]}]",2019-11-18 15:58:56,0,0,"[{'url': 'https://t.co/iLmrc8XH6C', 'expanded_url': 'https://twitter.com/i/web/status/1196578566231732226', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",53.535411,-113.507996,#trump
DennisKoch10,Dennis Koch 🖖,"For #Trump, incompetent bribery is still bribery 
#USA https://t.co/YAXAljwZtb","[{'text': 'Trump', 'indices': [4, 10]}, {'text': 'USA', 'indices': [50, 54]}]",2019-11-18 15:57:58,0,1,"[{'url': 'https://t.co/YAXAljwZtb', 'expanded_url': 'https://www.washingtonpost.com/opinions/for-trump-incompetent-bribery-is-still-bribery/2019/11/18/4f4d2f34-0a32-11ea-97ac-a7ccc8dd1ebc_story.html', 'display_url': 'washingtonpost.com/opinions/for-t…', 'indices': [55, 78]}]",53.535411,-113.507996,#trump
DennisKoch10,Dennis Koch 🖖,"Why #Trump turns against everyone 
#USA https://t.co/7ozhZL5d2j","[{'text': 'Trump', 'indices': [4, 10]}, {'text': 'USA', 'indices': [35, 39]}]",2019-11-18 15:57:28,0,0,"[{'url': 'https://t.co/7ozhZL5d2j', 'expanded_url': 'https://www.washingtonpost.com/opinions/2019/11/18/why-trump-turns-everyone/', 'display_url': 'washingtonpost.com/opinions/2019/…', 'indices': [40, 63]}]",53.535411,-113.507996,#trump
DennisKoch10,Dennis Koch 🖖,Live updates: #Trump says he will ‘strongly consider’ providing written testimony; McConnell ‘can’t imagine’ presid… https://t.co/ztO5Ddqiab,"[{'text': 'Trump', 'indices': [14, 20]}]",2019-11-18 15:57:04,0,0,"[{'url': 'https://t.co/ztO5Ddqiab', 'expanded_url': 'https://twitter.com/i/web/status/1196578099338600448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",53.535411,-113.507996,#trump
DennisKoch10,Dennis Koch 🖖,"House is investigating whether #Trump lied to Mueller, its general counsel... https://t.co/DJ306FWcte","[{'text': 'Trump', 'indices': [31, 37]}]",2019-11-18 15:56:35,0,0,"[{'url': 'https://t.co/DJ306FWcte', 'expanded_url': 'https://www.washingtonpost.com/local/legal-issues/mueller-grand-jury-material-urgently-needed-for-impeachment-inquiry-congress-tells-court/2019/11/17/e797aa5c-0173-11ea-8bab-0fc209e065a8_story.html', 'display_url': 'washingtonpost.com/local/legal-is…', 'indices': [78, 101]}]",53.535411,-113.507996,#trump
AndyOstroy,Andy Ostroy,"@realDonaldTrump You were a corrupt traitor b4 you took office. So Dems going after you since then is on YOU, not t… https://t.co/jH58pPktVI",[],2019-11-18 15:59:02,1945,262,"[{'url': 'https://t.co/jH58pPktVI', 'expanded_url': 'https://twitter.com/i/web/status/1196578591674445824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.7127281,-74.0060152,#trump
trish_regan,Trish Regan,The TRUTH is coming out! Find out why an FBI lawyer is reportedly under CRIMINAL investigation for SPYING on the… https://t.co/r4QBYfO4mn,[],2019-11-22 15:51:54,276,76,"[{'url': 'https://t.co/r4QBYfO4mn', 'expanded_url': 'https://twitter.com/i/web/status/1198026350373814272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",40.7127281,-74.0060152,#trump
jpv1958,JPV1958,"@RichardVeii @DailyCaller #Trump.
He wants to beat her.
Again.","[{'text': 'Trump', 'indices': [26, 32]}]",2019-11-18 15:58:59,0,0,[],54.495797,8.8784857,#trump
stirlospace,𝚜𝚝𝚒𝚛𝚕𝚘.𝚜𝚙𝚊𝚌𝚎,Ahh the feeling when y’all are getting yelled at for using a Gamer Word and also allegations of being a #trump or a… https://t.co/qO87rzN3X4,"[{'text': 'trump', 'indices': [104, 110]}]",2019-11-18 15:58:51,0,0,"[{'url': 'https://t.co/qO87rzN3X4', 'expanded_url': 'https://twitter.com/i/web/status/1196578544874188802', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",46.80052,-96.83314,#trump
whatisnttaken59,R,I’m just gonna say - so tired of me and #Narcissist #Trump #Kanye   I don’t care what their mental illness is. Just #shutup,"[{'text': 'Narcissist', 'indices': [40, 51]}, {'text': 'Trump', 'indices': [52, 58]}, {'text': 'Kanye', 'indices': [59, 65]}, {'text': 'shutup', 'indices': [116, 123]}]",2019-11-18 15:58:36,1,0,[],40.9699889,-77.7278831,#trump
graboyes_rick,Rick Graboyes,IS THE GOP SO CURRUPT THAT THEY WILL SACRAFICE THE UNITED STATES FOR TRUMP? TRUMP IS BETTING ON IT!… https://t.co/El29DFZZU0,[],2019-11-21 15:53:58,23,15,"[{'url': 'https://t.co/El29DFZZU0', 'expanded_url': 'https://twitter.com/i/web/status/1197664482501316618', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",40.9699889,-77.7278831,#trump
Leadership_KG,Kim Gower,"Oh @NikkiHaley, consistency and transparency are important qualities again. Even #Trump people no longer like… https://t.co/wBaAZb9NPM","[{'text': 'Trump', 'indices': [81, 87]}]",2019-11-18 15:58:17,0,0,"[{'url': 'https://t.co/wBaAZb9NPM', 'expanded_url': 'https://twitter.com/i/web/status/1196578403807322112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",-32.8652,151.5012,#trump
zeusFanHouse,"Zeus 🇺🇸 ⭐⭐⭐ No Collusion, No Obstruction!","#WWII Vet Praises #Trump: 'First Real President In My 96 Years'

‘Everything he’s done I’ve been asking for for all… https://t.co/QmXEs6JTAA","[{'text': 'WWII', 'indices': [0, 5]}, {'text': 'Trump', 'indices': [18, 24]}]",2019-11-18 15:57:35,804,814,"[{'url': 'https://t.co/QmXEs6JTAA', 'expanded_url': 'https://twitter.com/i/web/status/1196578226270855169', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",41.4744111,-88.0587626,#trump
vadimpolitics,Linksextremer Rechtpopulist - Antiliberal,"#Nordkorea wird #US-Präsident Donald #Trump nichts anbieten, womit er sich rühmen könnte, wenn er keine Gegenleistu… https://t.co/KyD5hWWAIB","[{'text': 'Nordkorea', 'indices': [0, 10]}, {'text': 'US', 'indices': [16, 19]}, {'text': 'Trump', 'indices': [37, 43]}]",2019-11-18 15:57:21,0,0,"[{'url': 'https://t.co/KyD5hWWAIB', 'expanded_url': 'https://twitter.com/i/web/status/1196578168565641218', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",51.0834196,10.4234469,#trump
JP_Downey,Green New Deal,@FDRLST That’s why 51% wants #Trump impeached and removed from office and 70% say it was wrong the #trump extorted Ukraine.,"[{'text': 'Trump', 'indices': [29, 35]}, {'text': 'trump', 'indices': [99, 105]}]",2019-11-18 15:57:09,0,0,[],28.5421097,-81.3790388,#trump
JayeIse,i am dj ise,"Waiting on #Trump to tweet:

""NO MORE IMPEACHMENT INQUIRY. I HAVE SPOKEN.""

😁😁😁😁 #IHaveSpoken #TheMandalorian https://t.co/qcaYpMgRKX","[{'text': 'Trump', 'indices': [11, 17]}, {'text': 'IHaveSpoken', 'indices': [81, 93]}, {'text': 'TheMandalorian', 'indices': [94, 109]}]",2019-11-18 15:57:07,1,1,[],34.9550817,-97.2684063,#trump
AchakDave,Achak Dave 🗣 🗣 🗣 🗣 🗣 🗣 🗣,@TeamTrump @bearhd57 @realDonaldTrump @CNN Definitely #trump https://t.co/yZsAZTOcBL https://t.co/s9a6ux2u2F,"[{'text': 'trump', 'indices': [54, 60]}]",2019-11-18 15:57:06,0,0,[],37.6644732,-120.9583951,#trump
AouniRadhouene,Radhouene Aouni 🇹🇳,"We were expecting to respect the int'law and remove these settlements and here we are  with #Trump, we are trying t… https://t.co/mWuDrcgR0J","[{'text': 'Trump', 'indices': [92, 98]}]",2019-11-18 15:56:56,0,0,"[{'url': 'https://t.co/mWuDrcgR0J', 'expanded_url': 'https://twitter.com/i/web/status/1196578063842267136', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",13.842594,43.525069,#trump
KGibbons,Kevin Gibbons,"If you think we’re dealing with a lot of #trump drama now , just wait till the articles of #impeachment get to the… https://t.co/FBUjc3qSOd","[{'text': 'trump', 'indices': [41, 47]}, {'text': 'impeachment', 'indices': [91, 103]}]",2019-11-18 15:56:44,3,0,"[{'url': 'https://t.co/FBUjc3qSOd', 'expanded_url': 'https://twitter.com/i/web/status/1196578013414150145', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",42.6289495,-78.7375289,#trump
Right_All_Wrong,WhenRightIsWrong,"@MatthewJshow @realDonaldTrump Only for you Sport, the rest of the cognizant populous is ready to rid themselves of this #Trump cancer.","[{'text': 'Trump', 'indices': [121, 127]}]",2019-11-18 15:56:01,0,0,[],39.8321862,-89.6370082,#trump
KurtMcKean,Kurt McKean,The genius of #trump is that he doesn’t have to fake being a dumbfuck.,"[{'text': 'trump', 'indices': [14, 20]}]",2019-11-18 15:55:52,1,0,[],43.6112422,3.8767337,#trump
IMPEACH_IT,IM🍑PEACH,IMPEACH #donaldtrump #trump #antitrump #notmypresident https://t.co/d5SXkibLvA,"[{'text': 'donaldtrump', 'indices': [8, 20]}, {'text': 'trump', 'indices': [21, 27]}, {'text': 'antitrump', 'indices': [28, 38]}, {'text': 'notmypresident', 'indices': [39, 54]}]",2019-11-18 15:55:39,0,0,[],40.7127281,-74.0060152,#trump
IMPEACH_IT,IM🍑PEACH,IMPEACH #donaldtrump #trump #antitrump #notmypresident https://t.co/NRacwbeUjf,"[{'text': 'donaldtrump', 'indices': [8, 20]}, {'text': 'trump', 'indices': [21, 27]}, {'text': 'antitrump', 'indices': [28, 38]}, {'text': 'notmypresident', 'indices': [39, 54]}]",2019-11-19 15:49:22,0,0,[],40.7127281,-74.0060152,#trump
IMPEACH_IT,IM🍑PEACH,IMPEACH #donaldtrump #trump #antitrump #notmypresident https://t.co/WxtngRwaGz,"[{'text': 'donaldtrump', 'indices': [8, 20]}, {'text': 'trump', 'indices': [21, 27]}, {'text': 'antitrump', 'indices': [28, 38]}, {'text': 'notmypresident', 'indices': [39, 54]}]",2019-11-19 15:49:20,0,0,[],40.7127281,-74.0060152,#trump
IMPEACH_IT,IM🍑PEACH,IMPEACH #donaldtrump #trump #antitrump #notmypresident https://t.co/wPt2qcqY81,"[{'text': 'donaldtrump', 'indices': [8, 20]}, {'text': 'trump', 'indices': [21, 27]}, {'text': 'antitrump', 'indices': [28, 38]}, {'text': 'notmypresident', 'indices': [39, 54]}]",2019-11-19 15:49:19,0,0,[],40.7127281,-74.0060152,#trump
IMPEACH_IT,IM🍑PEACH,IMPEACH #donaldtrump #trump #antitrump #notmypresident https://t.co/deQh0pE4cj,"[{'text': 'donaldtrump', 'indices': [8, 20]}, {'text': 'trump', 'indices': [21, 27]}, {'text': 'antitrump', 'indices': [28, 38]}, {'text': 'notmypresident', 'indices': [39, 54]}]",2019-11-19 15:49:18,0,0,[],40.7127281,-74.0060152,#trump
IMPEACH_IT,IM🍑PEACH,IMPEACH #donaldtrump #trump #antitrump #notmypresident https://t.co/BtwlIZ156f,"[{'text': 'donaldtrump', 'indices': [8, 20]}, {'text': 'trump', 'indices': [21, 27]}, {'text': 'antitrump', 'indices': [28, 38]}, {'text': 'notmypresident', 'indices': [39, 54]}]",2019-11-19 15:49:16,0,0,[],40.7127281,-74.0060152,#trump
EBridger8,EzraBridger8,@BD20206 @CNN You know there are people of color here today that refuse to go down South or the Midwest because the… https://t.co/eOGjpdr8Ye,[],2019-11-22 15:59:17,0,0,"[{'url': 'https://t.co/eOGjpdr8Ye', 'expanded_url': 'https://twitter.com/i/web/status/1198028208618250241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.7127281,-74.0060152,#trump
EBridger8,EzraBridger8,"@BD20206 @CNN Btw, calling it BS and actually being true are two very different things:  the South’s history and cu… https://t.co/vpnsRyFIDj",[],2019-11-22 15:52:45,0,0,"[{'url': 'https://t.co/vpnsRyFIDj', 'expanded_url': 'https://twitter.com/i/web/status/1198026563712901120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.7127281,-74.0060152,#trump
KyleRooster,Kyle Rooster ✹,Fundamentalist #Christians can suck Donald #Trump out of my ass.,"[{'text': 'Christians', 'indices': [15, 26]}, {'text': 'Trump', 'indices': [43, 49]}]",2019-11-18 15:55:13,0,0,[],34.2079917,-77.7955907,#trump
camaripop,Camaren Peter (PhD),Thought Factory: Re-Thinking Trump: Whatâ€™s Left? #leadership #Trump #leftwing *1 https://t.co/iFEnM1bwjG,"[{'text': 'leadership', 'indices': [51, 62]}, {'text': 'Trump', 'indices': [63, 69]}, {'text': 'leftwing', 'indices': [70, 79]}]",2019-11-18 15:55:05,0,0,"[{'url': 'https://t.co/iFEnM1bwjG', 'expanded_url': 'http://ow.ly/4LjI30pU6x6', 'display_url': 'ow.ly/4LjI30pU6x6', 'indices': [83, 106]}]",-33.928992,18.417396,#trump
camaripop,Camaren Peter (PhD),Thought Factory: Re-Thinking Trump: Whatâ€™s Left? #leadership #Trump #leftwing *1 https://t.co/jHR3McBN5r,"[{'text': 'leadership', 'indices': [51, 62]}, {'text': 'Trump', 'indices': [63, 69]}, {'text': 'leftwing', 'indices': [70, 79]}]",2019-11-21 15:55:05,0,0,"[{'url': 'https://t.co/jHR3McBN5r', 'expanded_url': 'http://ow.ly/Q6jf30pVbX2', 'display_url': 'ow.ly/Q6jf30pVbX2', 'indices': [83, 106]}]",-33.928992,18.417396,#trump
ThoughtFactoryQ,"Camaren Peter (PhD), Assoc Prof AGCVL, GSB, UCT",Thought Factory: Re-Thinking Trump: Whatâ€™s Left? #leadership #Trump #leftwing *1 https://t.co/lJo95mGw3F,"[{'text': 'leadership', 'indices': [51, 62]}, {'text': 'Trump', 'indices': [63, 69]}, {'text': 'leftwing', 'indices': [70, 79]}]",2019-11-18 15:55:03,0,0,"[{'url': 'https://t.co/lJo95mGw3F', 'expanded_url': 'http://ow.ly/xu7e30pU6Os', 'display_url': 'ow.ly/xu7e30pU6Os', 'indices': [83, 106]}]",-33.928992,18.417396,#trump
ThoughtFactoryQ,"Camaren Peter (PhD), Assoc Prof AGCVL, GSB, UCT",Thought Factory: Re-Thinking Trump: Whatâ€™s Left? #leadership #Trump #leftwing *1 https://t.co/pr2JftCdKn,"[{'text': 'leadership', 'indices': [51, 62]}, {'text': 'Trump', 'indices': [63, 69]}, {'text': 'leftwing', 'indices': [70, 79]}]",2019-11-21 15:55:03,0,0,"[{'url': 'https://t.co/pr2JftCdKn', 'expanded_url': 'http://ow.ly/6bOv30pVc0r', 'display_url': 'ow.ly/6bOv30pVc0r', 'indices': [83, 106]}]",-33.928992,18.417396,#trump
fmtoday,Free Malaysia Today,Unredacted Mueller report could reveal if US president lied about knowing of his campaign's contacts with WikiLeaks… https://t.co/wCpSoO2MVO,[],2019-11-18 15:54:51,1,1,"[{'url': 'https://t.co/wCpSoO2MVO', 'expanded_url': 'https://twitter.com/i/web/status/1196577541269516289', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",39.4225192,-111.7143584,#trump
wavetop,michael grey,"Hmm #Giuliani did say he has ""Insurance"" regarding his Dealings with #Trump ...
Nepotism may just be the 
Monthly '… https://t.co/kWoi85YFq9","[{'text': 'Giuliani', 'indices': [4, 13]}, {'text': 'Trump', 'indices': [69, 75]}]",2019-11-18 15:54:09,0,0,"[{'url': 'https://t.co/kWoi85YFq9', 'expanded_url': 'https://twitter.com/i/web/status/1196577364764790784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",49.2608724,-123.1139529,#trump
Orionforever2,Lisa B 🎵🎤🎶💜🎸,"Hey #resisters
STOP FOLLOWING #Trump  You can still read his tweets with OUT following him! I'd love to see that Nu… https://t.co/NnHDAW499T","[{'text': 'resisters', 'indices': [4, 14]}, {'text': 'Trump', 'indices': [30, 36]}]",2019-11-18 15:53:27,3,1,"[{'url': 'https://t.co/NnHDAW499T', 'expanded_url': 'https://twitter.com/i/web/status/1196577188516114432', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",41.352456,-89.0387425,#trump
madisonbatts,Cheryl Madison,Interesting thread. Follow the money. #Giuliani #Trump #parnas and #furman need their own jail wing. https://t.co/2Ld3ewaaJq,"[{'text': 'Giuliani', 'indices': [38, 47]}, {'text': 'Trump', 'indices': [48, 54]}, {'text': 'parnas', 'indices': [55, 62]}, {'text': 'furman', 'indices': [67, 74]}]",2019-11-18 15:52:49,0,0,"[{'url': 'https://t.co/2Ld3ewaaJq', 'expanded_url': 'https://twitter.com/olgaNYC1211/status/1196423099400511488', 'display_url': 'twitter.com/olgaNYC1211/st…', 'indices': [101, 124]}]",-0.8999695,11.6899699,#trump
boonie_kevin,Kevin Boonie,@reallouiehuey @Mustangguy12 The dems are trying to remove #trump from office because they know they can't beat him in 2020,"[{'text': 'trump', 'indices': [59, 65]}]",2019-11-18 15:52:43,2,1,[],8.4233775,-82.4213855,#trump
suedanim,suedanim 🎭,"@GGevirtz @mterr337 Oh my!  So #Erdogan got the WH red carpet treatment &amp; welcome w/the reality STAR, after #Trump… https://t.co/IiNSqqdTqK","[{'text': 'Erdogan', 'indices': [31, 39]}, {'text': 'Trump', 'indices': [112, 118]}]",2019-11-18 15:52:20,7,5,"[{'url': 'https://t.co/IiNSqqdTqK', 'expanded_url': 'https://twitter.com/i/web/status/1196576907925630979', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]",1.3104654,103.9235132,#trump
CherylShuman,Cheryl Shuman,"#Trump #Impeachment - Who is Jennifer Williams, and why does her public testimony matter? https://t.co/FEwxp1cYZZ @washingtonpost","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'Impeachment', 'indices': [7, 19]}]",2019-11-18 15:51:57,1,0,"[{'url': 'https://t.co/FEwxp1cYZZ', 'expanded_url': 'https://www.washingtonpost.com/politics/2019/11/18/who-is-jennifer-williams-why-does-her-public-testimony-matter/', 'display_url': 'washingtonpost.com/politics/2019/…', 'indices': [90, 113]}]",34.0696501,-118.3963062,#trump
beachpelican,Elisabeth Jaffe,"@thehill “I love graft and bribery and I don’t support either international law or the people who report to me,”… https://t.co/jtEHN9Xpy6",[],2019-11-18 15:51:55,0,0,"[{'url': 'https://t.co/jtEHN9Xpy6', 'expanded_url': 'https://twitter.com/i/web/status/1196576803306868736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",37.9060368,-122.5449763,#trump
kingsley_a_rowe,Kingsley A. Rowe 🦁👑✊🏿🤔,"@BGrueskin If it quacks like a duck it is a duck. If it mows like a cow it is a cow. #Trump is a racist, there I sa… https://t.co/VmdXIfTVJk","[{'text': 'Trump', 'indices': [85, 91]}]",2019-11-18 15:51:41,0,0,"[{'url': 'https://t.co/VmdXIfTVJk', 'expanded_url': 'https://twitter.com/i/web/status/1196576741063634952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.6501038,-73.9495823,#trump
PortoRicanRasta,Brooklyn Disabled Trader,"The #ImpeachmentHearings have been interesting. Despite all the evidence and ALL of #trump  ""loyalists"" receiving j… https://t.co/NpOoI7JiEk","[{'text': 'ImpeachmentHearings', 'indices': [4, 24]}, {'text': 'trump', 'indices': [84, 90]}]",2019-11-21 15:52:25,0,0,"[{'url': 'https://t.co/NpOoI7JiEk', 'expanded_url': 'https://twitter.com/i/web/status/1197664092527439872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",40.6501038,-73.9495823,#trump
caryn_frishman,Caryn Frishman,@DearAuntCrabby But we want #trump in jail! A few others too!,"[{'text': 'trump', 'indices': [28, 34]}]",2019-11-18 15:51:30,0,0,[],30.0363036,-82.6716874,#trump
RickyAppleseed,RickyAppleseed ☮🍎,What's the real reason #trump made an unannounced stop at #WalterReedHospital this past weekend? It doesn't make se… https://t.co/OW8dxKrN0i,"[{'text': 'trump', 'indices': [23, 29]}, {'text': 'WalterReedHospital', 'indices': [58, 77]}]",2019-11-18 15:51:15,2,1,"[{'url': 'https://t.co/OW8dxKrN0i', 'expanded_url': 'https://twitter.com/i/web/status/1196576631931965440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",42.9033917,-78.7547536,#trump
Eshus5,Eshus,"@DemsVoterBlue @DHStokyo @LorraineBurkeDQ That’s how they spell #trump in the future.

#DevinNunesIsAnIdiot and the… https://t.co/wiXJ2KY54S","[{'text': 'trump', 'indices': [64, 70]}, {'text': 'DevinNunesIsAnIdiot', 'indices': [87, 107]}]",2019-11-18 15:51:10,5,3,"[{'url': 'https://t.co/wiXJ2KY54S', 'expanded_url': 'https://twitter.com/i/web/status/1196576614756184069', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",47.1703692,-122.5962874,#trump
Eshus5,Eshus,@Kidskatsandogs @BillKristol Long live #LtColVindman an #American hero #LestWeForget #trump is scum. It’s nice to h… https://t.co/ntREdlrUZ4,"[{'text': 'LtColVindman', 'indices': [39, 52]}, {'text': 'American', 'indices': [56, 65]}, {'text': 'LestWeForget', 'indices': [71, 84]}, {'text': 'trump', 'indices': [85, 91]}]",2019-11-19 15:53:43,1,0,"[{'url': 'https://t.co/ntREdlrUZ4', 'expanded_url': 'https://twitter.com/i/web/status/1196939642764849153', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",47.1703692,-122.5962874,#trump
faced_mc,🕷PiggyFacedMcSlutFace🕷,@CNN Oh how we'll laugh when #tRump drops dead and #Ivanka  seizes control!,"[{'text': 'tRump', 'indices': [29, 35]}, {'text': 'Ivanka', 'indices': [51, 58]}]",2019-11-18 15:50:22,1,0,[],42.5195891,12.5152257,#trump
NSRasta,Rasta ™,"#Trump 💔  #Kim "" We will no longer give the US president something to boast about for nothing in return "" 𝐓𝐚𝐤𝐞 𝐓𝐡𝐞… https://t.co/v24FA05Kq1","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'Kim', 'indices': [10, 14]}]",2019-11-18 15:50:01,4,4,"[{'url': 'https://t.co/v24FA05Kq1', 'expanded_url': 'https://twitter.com/i/web/status/1196576322539143176', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",44.8543667,-63.137798,#trump
RobertDolezal,Robert Dolezal,It's the same possibility that @POTUS #Trump months ago notified Congress it would have when he dumped it in their… https://t.co/8jpjoCWMf2,"[{'text': 'Trump', 'indices': [38, 44]}]",2019-11-18 15:49:32,0,1,"[{'url': 'https://t.co/8jpjoCWMf2', 'expanded_url': 'https://twitter.com/i/web/status/1196576202393149440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",44.83141,9.41722,#trump
t_r_u_m_p_i_n_g,Trump,201911182148-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/UN5IfeysvD,"[{'text': 'trump', 'indices': [19, 25]}, {'text': 'trumptrain', 'indices': [26, 37]}, {'text': 'buildthewall', 'indices': [38, 51]}, {'text': 'maga', 'indices': [52, 57]}]",2019-11-18 15:49:02,0,0,[],51.5073219,-0.1276474,#trump
t_r_u_m_p_i_n_g,Trump,201911182202-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/iYvOoVC5eD,"[{'text': 'trump', 'indices': [19, 25]}, {'text': 'trumptrain', 'indices': [26, 37]}, {'text': 'buildthewall', 'indices': [38, 51]}, {'text': 'maga', 'indices': [52, 57]}]",2019-11-18 15:49:01,0,0,[],51.5073219,-0.1276474,#trump
t_r_u_m_p_i_n_g,Trump,201911182216-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/OfvYHKmOyd,"[{'text': 'trump', 'indices': [19, 25]}, {'text': 'trumptrain', 'indices': [26, 37]}, {'text': 'buildthewall', 'indices': [38, 51]}, {'text': 'maga', 'indices': [52, 57]}]",2019-11-18 15:49:00,0,0,[],51.5073219,-0.1276474,#trump
t_r_u_m_p_i_n_g,Trump,201911182229-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/59YbKFNjpI,"[{'text': 'trump', 'indices': [19, 25]}, {'text': 'trumptrain', 'indices': [26, 37]}, {'text': 'buildthewall', 'indices': [38, 51]}, {'text': 'maga', 'indices': [52, 57]}]",2019-11-18 15:49:00,0,0,[],51.5073219,-0.1276474,#trump
t_r_u_m_p_i_n_g,Trump,201911182248-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/zVp2U6FB5c,"[{'text': 'trump', 'indices': [19, 25]}, {'text': 'trumptrain', 'indices': [26, 37]}, {'text': 'buildthewall', 'indices': [38, 51]}, {'text': 'maga', 'indices': [52, 57]}]",2019-11-18 15:48:59,0,0,[],51.5073219,-0.1276474,#trump
t_r_u_m_p_i_n_g,Trump,201911182306-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/GdcAyvGzdx,"[{'text': 'trump', 'indices': [19, 25]}, {'text': 'trumptrain', 'indices': [26, 37]}, {'text': 'buildthewall', 'indices': [38, 51]}, {'text': 'maga', 'indices': [52, 57]}]",2019-11-18 15:48:58,0,0,[],51.5073219,-0.1276474,#trump
Diplomacy140,Diplomacy140,"Amb Volker testified investigations sought by #Trump were not because of legitimate concerns on corruption, but wer… https://t.co/dnAuG5hZ6C","[{'text': 'Trump', 'indices': [46, 52]}]",2019-11-19 15:58:59,0,0,"[{'url': 'https://t.co/dnAuG5hZ6C', 'expanded_url': 'https://twitter.com/i/web/status/1196940969830170624', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",51.5073219,-0.1276474,#trump
Phil_Neilsen,Phil Neilsen,@real_defender @realDonaldTrump One of #Trump 's many TWITTER accounts. SHAMEFUL! #ImpeachmentHearing,"[{'text': 'Trump', 'indices': [39, 45]}, {'text': 'ImpeachmentHearing', 'indices': [82, 101]}]",2019-11-20 15:57:39,0,0,[],51.5073219,-0.1276474,#trump
TomMattaBigBand,Thomas Matta,"@realDonaldTrump Not volunteering to reveal your tax returns is one thing....

Going to the supreme court to block… https://t.co/F6nNnDtOAF",[],2019-11-18 15:48:44,0,0,"[{'url': 'https://t.co/F6nNnDtOAF', 'expanded_url': 'https://twitter.com/i/web/status/1196576001372893184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",41.8755616,-87.6244212,#trump
